"Gene","C1F","C1M","C2F","C2M","C3F","T1F","T1M","T2F","T2M","T3F"
"ENSMUSG00000025203",22337.3623379806,38609.3940560138,29543.4585514265,18232.2940868326,31497.5978200629,25517.6997715588,36395.7385836669,28819.0804175761,21559.3802771703,27565.1363923819
"ENSMUSG00000025204",2444.72803735891,1431.76774546488,1639.73460176777,1787.40870722216,1456.19875967682,1401.39625013723,1390.56873477496,1501.35119342324,1528.50207947468,1737.21230664385
"ENSMUSG00000025207",195.237532035348,304.136335051364,306.918444874659,161.780827340848,274.928729901045,239.374656388888,312.694378159514,289.776648371739,204.71450418494,281.438924842052
"ENSMUSG00000025208",1510.19544932413,849.89658460334,1014.25462027472,1103.78393440649,970.886788281625,1017.78725289793,884.760344666108,887.606507119856,982.988809899959,1151.84193801982
"ENSMUSG00000025209",447.885833585259,294.794489491738,380.166188845474,420.872637075862,345.788134984091,398.450463812981,319.898049546949,326.474828414935,391.912277733898,386.555379862489
"ENSMUSG00000025212",1236.29865102218,1000.16831517355,1006.23180235173,1177.63769674777,1055.5013827006,1212.32454675888,1051.77197494939,1080.54697263543,1164.21399049936,1110.11872605062
"ENSMUSG00000025213",121.337947428763,75.8514033756747,68.174590596589,65.3950735178019,111.00116215944,76.0849910514769,79.7835656393368,72.2242497526712,65.9123893617337,100.215611195127
"ENSMUSG00000025216",10.6361151245029,9.30095909713247,11.3842629221321,6.78582726118147,6.4776968572612,12.6586104955219,13.9836910152257,13.453312880987,16.7666483079968,12.8304884574314
"ENSMUSG00000025217",820.438475669502,816.730093735176,747.483829371258,756.029520863761,758.667473536575,857.638709279036,815.750776261896,759.128149068377,741.310675479637,756.73150278955
"ENSMUSG00000025218",282.795480229516,224.485461841876,221.04934124112,190.573570444738,256.421914820189,198.070274687439,267.050779283097,209.013140473678,195.208977558686,269.328991585294
"ENSMUSG00000025220",4629.49867731023,4298.36177609922,4798.46380904591,3537.05238556959,4449.35512557753,4760.06216642916,3915.1339308322,4422.69530852597,3821.10822708065,4271.47777323093
"ENSMUSG00000025223",3425.67298007397,2583.69493662404,2917.75768421821,2899.86279076575,3022.26135114664,2917.14259192013,2726.85923420248,2949.38938740173,2852.53846233745,3200.25522049159
"ENSMUSG00000025224",2086.04224909605,2307.60955711581,2272.34543807991,1609.70280663818,2340.43417783402,2115.05747324722,2095.5054375993,2014.85415418935,1802.20877107754,2162.44811677075
"ENSMUSG00000025225",879.068544315508,592.348046862653,686.169628928352,665.630111379448,552.722301873934,771.805442654113,644.545145842263,680.557837463336,753.042884958357,707.94102265797
"ENSMUSG00000025226",413.976117628414,215.540559734699,236.645539802799,201.074805900522,238.882254414878,215.530436222202,222.060873442657,194.009268708311,178.333152617885,302.522625113715
"ENSMUSG00000025227",314.994510102102,286.146061227908,314.030341130603,203.413192805852,327.835598997901,274.599498166076,314.063197493678,317.058195090512,275.256567729426,349.564213030654
"ENSMUSG00000025228",5102.7283676796,4025.81391244812,4291.23413546085,5232.13660182646,4402.94991792639,4537.6578870947,4026.18584957917,3861.37014764682,4873.2017607472,4682.89548073632
"ENSMUSG00000025231",512.71292089337,666.464883634928,617.341709611931,660.834301297979,644.037849602114,740.735378355778,723.128609854604,605.191585533101,597.502880940283,597.049324134808
"ENSMUSG00000025232",9898.29679711819,4297.1256924773,5137.33409418581,6180.87156381135,4952.15427154568,7574.71314142601,4951.70135591004,4825.37858966984,6668.02015479731,5419.24795517077
"ENSMUSG00000025234",1869.13341863599,2668.11806583026,2558.66454494001,3127.4350604895,2191.88338361411,3134.20778205895,2759.30523606247,2922.15477487356,2922.52494110253,2022.72744669824
"ENSMUSG00000025235",487.191513203494,517.452204664086,493.3356463947,414.642441049357,452.468462062795,486.343166746559,459.009396455077,454.301150895413,437.761564900101,530.871345530182
"ENSMUSG00000025236",591.252759779656,465.949467376776,528.624712219496,640.770110714093,541.760638745891,662.338997270383,457.553216091141,517.094708292592,655.615395528868,575.847610851223
"ENSMUSG00000025237",238.977863872587,194.478875093277,181.953774938371,201.157619519112,225.361551114539,206.185898428771,197.328782504368,239.719707712381,219.839083326192,225.444730050412
"ENSMUSG00000025239",1143.79784720422,1351.75195591371,1167.26320509691,1184.07410011317,1168.20801581711,1236.24739551075,1415.72797946783,1158.52935120393,1199.14626956135,1217.61105059206
"ENSMUSG00000025240",1629.43526022021,2013.9233112063,1906.97875756108,2297.36605650724,1818.48922953813,2396.71246282172,1994.74005793727,2028.67444005642,2341.43353102922,1719.74052747168
"ENSMUSG00000025241",777.882255982056,1397.61358765467,1091.34736070259,1092.46199217707,1208.13824546205,1329.60377329524,1363.55320453411,1232.61923896657,1125.84522495375,1037.81644229214
"ENSMUSG00000025243",8.50027399200524,4.51773444613899,10.4456339556343,9.56548678876944,8.74532852218839,6.80764969411289,9.98335457278456,7.99983293528235,4.25710688405523,5.71047729766185
"ENSMUSG00000025245",516.191768258228,1373.40272994745,1158.53270909205,980.342034901641,840.403931131794,1017.07099366272,1002.35062935592,1269.34729612997,1113.19893518563,828.185726368644
"ENSMUSG00000025246",1750.61672788011,2252.59744603171,2082.769210484,2194.97248814803,2021.47580864223,2383.40723526919,2476.38813976718,2198.51752611714,2196.39662348478,1890.59234638045
"ENSMUSG00000025255",142.267301235758,339.822955669042,268.44974356785,285.771355118453,264.634539540869,276.040577400418,221.64177383831,326.7396587368,247.322195861675,190.555571266395
"ENSMUSG00000025257",35.5749846944093,42.6697125953293,46.3269331529813,31.8660130181063,47.4537059273994,42.9902433793239,37.639065998925,36.0940031467363,25.6332659865251,48.9517261629922
"ENSMUSG00000025260",1685.10940989973,1092.36890929606,1191.36573510467,1337.00801062259,1167.3637930676,1200.06640157535,1173.7093112536,1130.36509969278,1212.06701840057,1450.93756784506
"ENSMUSG00000025261",2289.1891823208,5405.56598896028,4611.56259129474,4155.63867408268,3909.91036275903,4806.51749712656,5101.50173244841,4800.9715599386,4506.70421190132,3416.98269771012
"ENSMUSG00000025262",190.938569225893,1300.40438978445,867.592643636707,652.287757825844,704.362919784317,868.155996176367,1119.50750066305,1034.19904071075,740.845204553259,453.168525932421
"ENSMUSG00000025264",744.033806225619,753.169486878126,754.180312336747,771.772395135263,797.636600350739,738.585089768014,672.073987420065,739.515472247556,687.339175416091,691.324324157395
"ENSMUSG00000025265",594.888704902851,843.971607165088,801.821063850423,779.454841546906,843.830268578776,645.473592755962,950.830350706072,829.682914515119,772.568747598473,934.586672724436
"ENSMUSG00000025266",1443.54568252771,2208.09645128213,1945.65603270903,2114.47634058671,1900.68037842596,2049.30627262858,2068.38336149296,1991.25431024196,2078.91788982841,1601.69483493004
"ENSMUSG00000025268",2092.51030541036,1878.01470162966,1999.41084516968,2303.68387731178,2032.76551070507,1966.60967555858,2038.90929136037,2019.75471443761,2300.28845158826,2122.96002809913
"ENSMUSG00000025269",209.994539732788,167.821091374506,210.339927677644,195.634807810475,160.889067922906,181.255772946444,160.670593732396,152.896700336625,210.253014003426,187.522466868594
"ENSMUSG00000025271",18.2306885766726,35.1334439785827,26.5314610886012,38.2562582494799,28.7794728501557,27.2740454871364,34.7108525783001,42.775025862175,33.9032841580299,26.4622318220168
"ENSMUSG00000025272",104.502904595455,205.072965759639,224.542319078659,205.657339092491,182.53712940171,161.242538445971,219.742581468408,205.046329221697,219.040398059862,138.211616297047
"ENSMUSG00000025277",656.036908306105,837.112290661274,816.50625202625,578.881197139009,757.988903471265,525.19554077682,790.35807302531,653.589051958405,499.955405322718,665.487084793929
"ENSMUSG00000025278",12623.2406025598,18334.968147881,17025.6033683627,19877.4582626842,13890.6501029469,21166.3464461645,16680.7122723189,18043.1334644461,21954.7361853394,11512.856409133
"ENSMUSG00000025280",576.857174712796,555.925490636649,630.42484242629,510.783654748079,655.208158206979,621.201142871915,573.096998768713,730.141323243291,670.161632319554,512.279445879516
"ENSMUSG00000025283",4980.13200859134,3219.59953913133,4050.79720227377,5710.83229425002,3446.71812838569,4068.61491520606,2968.74210951527,3811.14285300277,4428.71899489471,3208.80193650847
"ENSMUSG00000025287",1010.89247720758,593.625070105254,763.667402380784,1277.78230685248,630.13808806445,1059.16126969758,623.437926826448,769.806501321707,1104.36925979461,740.020208508193
"ENSMUSG00000025289",1126.64568809855,897.164672740511,957.063293382672,1361.75675075851,1055.17268479409,901.9763318194,1020.66930993235,819.130354170509,1298.05700502948,1116.83569275457
"ENSMUSG00000025290",10254.2157200056,4865.30338223565,6105.73924126365,8869.23702105929,6009.11470063336,7567.51177477711,5328.66153718384,6127.82185637779,7105.86817000332,6350.01006404951
"ENSMUSG00000025314",1804.92435862631,2878.33143470284,2750.1509713185,2327.19852962639,2380.39329581404,2787.99842075902,2900.46738168288,2991.41092399914,2775.70300711855,2159.57960006283
"ENSMUSG00000025316",630.287513043658,618.615214575665,588.500627238177,534.672464774768,488.988066062855,552.901303974179,588.946735452325,550.738754341459,576.201007261624,520.277814238064
"ENSMUSG00000025318",38.4425231863847,22.107329367001,13.7297220283159,17.4434409636725,10.3444117591831,46.3326348072866,27.0828311820391,36.0434155554052,20.6418771538732,32.496563649179
"ENSMUSG00000025321",775.777856253385,4044.67551398391,2056.3605320424,1207.59594669941,2165.54881478776,1648.14095412685,4024.76722240285,2786.18894085188,1656.05176366736,1974.41966346852
"ENSMUSG00000025323",97.3999422701385,246.500813526525,211.546352677615,270.998131917026,267.813916234278,226.530996336866,261.407371597741,240.70079182395,252.743916281806,189.483009628059
"ENSMUSG00000025324",207.335735870095,635.613747704345,449.273060099888,508.083302304369,574.322567360569,354.533778568785,586.591136485642,476.375754120637,570.483984755401,567.266972072676
"ENSMUSG00000025326",2572.54666115356,2174.28812383203,2105.88304336514,2126.67068135551,1507.16522687757,2373.58785533166,2434.09889718861,2279.48853886109,2251.65274712562,1377.82092531475
"ENSMUSG00000025332",2300.76977129867,3596.29621235787,2250.95421173,2130.58043479601,3256.07127787341,3103.13533710774,3345.7996451261,2249.81049354095,2370.53841609175,2796.36222289246
"ENSMUSG00000025333",17.3502826020569,12.6044431908919,19.9388934747377,24.9965244933797,10.6613585685741,16.5126364535259,10.1045443773955,23.5277739624754,9.69332037654054,14.624997969065
"ENSMUSG00000025337",3073.42101038348,2319.85972828349,2150.16217334087,2260.51589384165,2369.69170000414,2490.95822294177,2494.35417154387,2195.90934107056,2179.47418514847,2439.50874056132
"ENSMUSG00000025340",929.432040199597,903.556907635698,958.031896998447,940.317962377628,889.975344252615,1089.64943342071,855.181545157865,907.67683442631,1062.12117542547,875.370192016213
"ENSMUSG00000025348",1289.66814438731,1509.85377059425,1765.45864696165,2374.9507146623,1510.79065562735,1445.2681409322,1409.85717160217,1686.96940222557,2574.59787214037,1295.03623727971
"ENSMUSG00000025350",479.036184708538,337.354238347573,338.63477936207,349.010813000891,355.433363105188,348.660371071762,368.57099186468,329.826344756215,329.688455365955,376.178161201407
"ENSMUSG00000025351",27396.9333502217,16169.8889103839,17893.429594534,20909.8800223077,16615.979371588,20211.0845619706,16156.144855762,17416.2424843331,18931.4625086585,16396.0404312368
"ENSMUSG00000025352",1701.9330697208,1561.70993459494,1325.46757126829,1054.31997449292,1273.75409428979,1530.86676244785,1453.39580842755,1294.32493442406,1105.29697059572,1222.18436552664
"ENSMUSG00000025353",644.618722224179,510.701123554362,536.316164093238,557.000515554196,485.383817516726,476.006990890839,514.152549245935,480.480329329419,505.134659695887,554.816206910392
"ENSMUSG00000025354",1892.48968874099,1925.39634850121,2305.98654062901,2261.01140212877,2052.24519076148,2226.30737281364,1716.85954698238,2147.56814408404,1966.44170010853,2135.90669936698
"ENSMUSG00000025355",766.136997397748,631.627973160682,678.83249463221,566.842147417891,601.852957762305,927.441021873422,623.564794663208,668.097132818691,583.605093598326,612.070721650047
"ENSMUSG00000025357",510.207273070776,340.02010575688,444.959685389227,285.131344660925,335.145761204374,399.286401944674,310.027754606469,388.584395493849,256.163953729352,301.910356133036
"ENSMUSG00000025358",250.19040638988,414.963895506703,357.801420528933,465.898708404261,364.081290563964,307.083470015633,433.382123545029,387.740799203565,489.13454128512,335.860277510887
"ENSMUSG00000025359",15.7114442456615,13.8560436801836,17.6245489912476,30.5334124004437,14.5753299946374,31.6801513325009,27.0005802733806,6.08723953484872,11.2326149533463,15.6854688717822
"ENSMUSG00000025362",9438.07262952607,3803.82849491198,5069.33860689971,6904.96412207388,4639.46639149741,6367.81499710972,3940.31295965888,4454.63035430043,5222.94158572804,5357.83901579844
"ENSMUSG00000025364",3856.84693850681,2989.2049808027,3300.26778442328,4114.70187443811,3342.74342753655,3704.27396680033,3295.60792730981,3194.67875143607,3906.26907459635,3509.12567620551
"ENSMUSG00000025366",1278.514307293,536.535656558242,711.387751458262,1072.29142635329,673.472216369839,1112.86796789173,603.919759188766,721.629730418821,1141.21190913356,741.363913081037
"ENSMUSG00000025369",3048.77006035633,3552.3549693431,3115.62949964258,2630.61382112663,3435.53663043543,3196.6844042058,3378.39899687084,3293.34906797997,2777.79156394311,3420.69485820275
"ENSMUSG00000025371",780.357512203994,733.21706916966,675.982199124027,738.599816249882,814.001595238437,697.349095176201,726.175376955942,658.253086533831,712.059869627328,877.446367599944
"ENSMUSG00000025372",809.274548590652,1044.53437684049,809.66521617668,850.410128155612,774.717544464852,864.614509935302,879.681645881577,781.811617628439,968.265585510067,1018.57822303278
"ENSMUSG00000025373",2199.49117536677,1548.85874230526,1766.92382679039,1843.13378813578,1660.49719108128,1823.95530169875,1554.90548263167,1551.80544830313,1778.0087988268,1762.62232937885
"ENSMUSG00000025374",1598.47643046375,1180.08667619029,1278.47533496156,1569.05781000016,1566.23725028726,1360.98830270988,1380.38822294386,1029.20935918339,1336.0890076189,1620.55397408916
"ENSMUSG00000025375",385.755866653002,296.520000513077,482.865006261126,290.573596350222,330.047040668626,416.335065283382,295.531174268832,446.596931504769,314.868266093348,335.754324697668
"ENSMUSG00000025377",530.994546762699,381.453142856458,496.094910459832,449.655072419158,489.784610754883,434.813309555532,366.816338115083,427.700384402502,442.956870089784,404.259999343014
"ENSMUSG00000025381",2543.2276673673,1706.4999594525,1699.67459832743,1696.93150142797,1794.61448354259,1814.67458216772,1923.5632365587,1605.49684075753,1666.97266783985,2142.89947586959
"ENSMUSG00000025384",244.612894554311,274.130847969569,234.890494936251,207.354300457214,251.145236943548,161.582680902739,284.859643881003,183.986495945406,194.672397261837,334.059046060881
"ENSMUSG00000025386",43.7646843625204,15.6386079906297,28.6658177988968,22.937261785154,21.7848188605475,23.0968676314004,21.1918604710488,17.8333029112861,18.507535215204,10.8068248940947
"ENSMUSG00000025393",30995.198318481,19431.152985453,25403.1753773649,29595.1735149921,23933.3474085495,23132.0417105063,21587.7200995592,24494.7711518971,29813.1752442738,23600.6420498679
"ENSMUSG00000025395",113.136843987142,169.079739797108,204.531404610089,279.467251287003,201.044260896828,139.673274594992,172.389198710855,213.142693483756,223.919100267259,227.078228375689
"ENSMUSG00000025402",1784.80944087408,1130.98677103491,1236.81808407835,1366.10428249614,1227.87904032001,1681.51496320274,1069.05655160596,1158.76779015171,1439.92161659277,1404.62405717596
"ENSMUSG00000025403",922.90094453319,633.559996525975,758.121226260787,989.227860545018,975.34877812042,884.087642144433,748.274778265275,890.135439666855,992.228673541259,871.672939540374
"ENSMUSG00000025404",2488.77847304469,2234.19823726165,2156.02207270512,1963.62124601229,2240.51001650627,2301.01839777675,2385.21708181725,2223.62730420482,2021.51827205885,2604.73364286974
"ENSMUSG00000025407",20.2564939382264,52.8014832929471,36.1103564037439,10.652840872352,59.9843220868619,16.335054529656,62.7825537344885,28.0422671089584,17.4611878078048,89.2873625822006
"ENSMUSG00000025408",1587.58037253853,832.532704402893,977.463130518515,944.012291674797,764.033340172648,1241.90292942368,1028.52780377018,1057.14714492466,1048.73013508051,1099.90989006573
"ENSMUSG00000025409",836.566759396435,395.498230989795,601.75653531165,388.181082125976,487.970238663747,551.832714536993,493.90439500492,621.039241502355,530.793855956157,456.704307255773
"ENSMUSG00000025410",6055.50974816657,3866.03128967316,4194.45724355822,4153.92293070712,4355.24191188733,4190.72920030494,3649.92259664815,4063.38068774738,4182.19013651499,4574.26335073651
"ENSMUSG00000025413",859.484054916028,733.741084671246,721.845737138868,609.450900723573,827.261250719896,702.645893668635,731.58176244611,705.868111942097,711.627575776856,770.245836439313
"ENSMUSG00000025417",1874.4599160873,1442.23732689616,1448.62079621805,1464.95680310139,1470.4383697535,1760.63563877063,1494.56682714079,1436.18878303256,1507.42279002824,1518.33954041322
"ENSMUSG00000025420",204.677083375815,379.991575094576,271.775001189111,179.338122311849,334.377591376544,171.223838344007,394.709012557036,278.192059364561,211.2829030592,356.468609437688
"ENSMUSG00000025421",1989.12390423628,1773.11444597734,1680.93714593604,1561.62984848973,1869.72668564666,1763.3782212615,1747.50487172644,1553.95058073807,1423.83492092976,1739.90107505439
"ENSMUSG00000025422",69.2274385565595,123.666356741063,119.853093361348,45.3853674571243,138.083947079082,77.8488759968336,148.089796232941,120.204244960722,48.6014320866885,166.066656161124
"ENSMUSG00000025423",816.64045080049,1271.04269094371,1172.06961744845,1181.86943620469,1164.8432456912,1111.67250233446,1194.6445698641,1303.04116106955,1086.72655540983,1071.08749543287
"ENSMUSG00000025425",15.2784218983977,9.65197519745958,13.8499424311965,11.3126833443547,8.23726306291355,6.56554269828327,18.9123085610721,16.0343060979743,2.75807664882929,12.9997789030974
"ENSMUSG00000025427",96.1315191372663,140.151484705765,159.292437600951,174.339022113168,113.235689203274,100.595905974031,132.534028931158,152.29957090161,183.037117607448,150.185339033293
"ENSMUSG00000025428",17794.5843761892,16887.3080795672,17109.3854684239,16877.8408379936,17100.778191915,15142.0748483617,17291.582566326,16336.3942899682,16614.4489838717,17626.0169086924
"ENSMUSG00000025429",20.9908295770748,16.1794909256466,9.7148636555413,22.3039580378534,19.4450453380145,30.6584495840428,12.1852784487079,6.25175342986175,26.1578904679978,12.1023931673048
"ENSMUSG00000025432",14.9422289878955,28.1678016332115,29.335553862032,8.82260980718467,28.7214880232088,4.41019137976676,21.0562836636602,25.667238455321,13.3416997861467,21.8164837538716
"ENSMUSG00000025436",145.167927768315,140.472527945122,115.327687459295,110.235429354602,131.592204764921,106.599918069735,105.8925088631,90.9817864226271,87.3601118871526,135.710350965821
"ENSMUSG00000025437",868.419507928932,1329.83411848964,1229.33470097878,1124.87704111822,1173.75066248143,1171.01102890518,1170.93829620991,1309.89226153676,1125.58237873283,941.039334526444
"ENSMUSG00000025439",1464.57212505518,1165.12572082852,1188.77917694391,1344.08373356805,1179.76349812484,1280.66906273773,1147.00188917842,1102.71001106317,1215.92095656713,1187.28800416953
"ENSMUSG00000025451",1800.56637872081,1903.21121578197,2049.99839236181,2097.08178344583,2206.69587728052,1968.82756690787,2077.90430472911,2098.02405238418,1969.55022651461,1983.65758834906
"ENSMUSG00000025453",789.344283688639,570.228809438758,784.531518842545,1049.48438932657,540.015785111892,825.365711753801,781.130397222005,447.986273340942,594.872435528901,735.006275352677
"ENSMUSG00000025464",194.759130366692,173.465769458223,157.021120212408,121.80904638806,93.5873724254073,183.29744724546,168.119544821963,100.98009682588,147.922503291197,162.419816724775
"ENSMUSG00000025465",1713.644327859,1886.57279147344,1715.17721855173,1413.35715088553,1860.85789450337,1399.51269484087,1859.79843229139,1629.99590055128,1403.28668631213,1900.76220425316
"ENSMUSG00000025466",320.76058525512,269.536523352283,285.75019323896,233.696147181748,312.184878489308,179.085087346961,340.733287352798,230.214376312665,223.521131575945,316.333940885147
"ENSMUSG00000025470",346.039940564722,178.960553202644,232.473217630752,240.066463088145,224.145207152415,231.935587712727,183.679532872455,177.051542742011,166.016518445985,238.879986429872
"ENSMUSG00000025473",2325.85393303408,621.648379121056,1224.89639096565,2390.69427807875,876.287052347377,1819.51029572098,700.92991375591,1208.43831664988,2670.75662175453,1132.98558260731
"ENSMUSG00000025474",896.555167239493,909.433275030026,872.55738594698,838.017898889593,887.055743844047,928.397025900915,902.630515501954,886.916162943747,928.46297726061,1033.91709813868
"ENSMUSG00000025475",716.868575526059,1158.41722722828,1078.25654308582,1053.17537849074,1175.92389285047,820.952651411285,1166.79287619978,1046.36468175262,1042.89416142541,991.108481279834
"ENSMUSG00000025477",1464.34293247668,1686.07831653201,1626.58721644642,1610.44167960224,1557.75830165504,1295.81974021922,1759.66448159187,1505.07390719894,1605.05793337474,1902.26293506682
"ENSMUSG00000025478",190.597619375469,363.895098178473,409.054182619939,173.711222839938,305.729225667591,168.651133608999,373.159518414673,343.172619889328,239.822260561164,342.013521118636
"ENSMUSG00000025481",20.7423759755621,19.9466477800327,33.8481355063015,111.751824310675,24.3589436154346,18.5980115734603,16.4726854417985,21.6362302069251,69.0280982962285,22.8121382335234
"ENSMUSG00000025484",1267.75403819556,754.481022678878,970.589140634895,997.578131109392,849.429384583591,930.743631211838,826.25051471434,755.697928012603,878.879167605272,996.278326998442
"ENSMUSG00000025485",1354.0372929381,1147.64588492762,1290.12104174804,1428.02895653118,1235.37669334091,1326.35899971856,1120.06387863732,1364.81188264399,1256.38953086276,1281.59130563709
"ENSMUSG00000025486",491.751561300062,587.662501351006,486.593710679575,327.188525178181,594.85146715327,367.848520998189,558.525987143125,402.106848873276,306.814270684861,587.309813393594
"ENSMUSG00000025487",3052.15006610682,2406.39325215742,2647.58913686002,3041.89906172306,2470.0229283934,2519.08759786015,2417.91074906784,2347.46082508559,2570.07641463799,2563.32843432585
"ENSMUSG00000025488",10.8405994405533,7.63454530271096,7.81404077854036,2.42182116996455,11.8777523527437,2.75230452353229,7.04265920821874,7.83077586628386,3.38217791619449,13.7255403359389
"ENSMUSG00000025491",80.1429712380121,53.6319804253719,86.5596441874017,43.2370413143846,102.178672136316,62.2793325350247,47.9817952447543,81.0259571213002,46.5982764202621,142.780720289937
"ENSMUSG00000025492",12469.8345231735,7922.62421077117,8223.73952613424,7179.47544639278,9090.45393097183,7758.10104998203,8213.45241841683,7782.14621032094,7639.95825954573,9884.54691689739
"ENSMUSG00000025494",8.20744784393249,6.31049740709243,6.92721628444463,7.89476105651566,3.83741840069846,8.13401531839974,4.35534229532604,15.848950900465,8.12375935559855,16.9157163432085
"ENSMUSG00000025495",1288.64699433803,1683.7907878515,1360.22562667165,1457.15770766535,1590.20008915025,1247.8911294799,1420.99868442014,1503.35024223968,1147.88895077988,1671.85291689006
"ENSMUSG00000025496",18.5345600556538,5.37117791643051,7.63332435998588,6.3087563923415,3.88387582309658,5.18450647772717,2.45266204844946,16.2938674418897,17.392275047732,23.4248030209446
"ENSMUSG00000025498",602.741139786829,301.756796904289,296.261179466091,276.441994554448,391.49669773693,449.705819235941,428.28777560582,304.311995107922,419.630260638152,438.587389466695
"ENSMUSG00000025499",3804.53652789979,2153.85391546419,2799.485717446,3981.04826783869,2691.60501829148,2758.52503207272,2461.93221203851,2577.23641820035,3194.7226486717,3094.69679814392
"ENSMUSG00000025503",7201.48608064495,3463.7505279468,4429.80616918468,6212.70758811866,4407.1483950103,5240.57531939333,3616.60668906078,4035.07866613821,5145.80745422188,4559.98578857595
"ENSMUSG00000025504",126.294325407415,24.0788050251167,29.7332694910344,76.3063397967478,52.6606406691522,79.9650267928121,20.2964987130385,51.4680582666934,65.9567985343977,34.6898651486933
"ENSMUSG00000025505",1056.89500604757,745.301833718873,798.398432872898,676.127975022693,854.426390961615,804.216609870163,615.416848358789,753.159261299709,574.722684741917,758.52370412221
"ENSMUSG00000025507",875.12673612888,632.403795139866,838.110943470029,786.037699560493,912.045840927716,764.654027510354,703.419871438853,888.446937603302,833.529890250921,837.173632563192
"ENSMUSG00000025508",9259.61259156817,3403.77099347514,4572.1631358947,6404.23524565106,4863.28346718048,5786.13810041925,3784.37890932448,4431.77837079271,5239.00483153661,5178.4606684937
"ENSMUSG00000025509",1461.4156343761,1221.93835375325,1209.4862171876,1269.79431635465,1211.31720664741,1328.21918941253,1272.86052623225,1257.69264720391,1314.37159887482,1384.9536783742
"ENSMUSG00000025510",8039.60802386299,6334.93415323749,6952.43978658736,7533.76844494311,6685.87681604743,7207.07691567502,6213.60620268205,6306.09295753075,7350.94477172351,7094.67176823974
"ENSMUSG00000025511",4026.11817057219,2962.18965284917,3053.08626851728,2872.84180552986,2946.06350876871,3047.15856399163,3121.17013006723,2752.64048945013,2563.57411363297,3560.25098919057
"ENSMUSG00000025512",1644.5647501225,1179.30392354422,1236.00225209226,1430.60764471607,1063.79608860009,1922.48476829572,1214.85706294837,1263.28310424648,1498.94369760316,1125.49153005398
"ENSMUSG00000025521",683.400729676099,354.139310076646,479.600395607494,588.087584962945,426.387508580596,537.436947314682,406.590307931696,426.600850461579,534.920338120769,452.311363120047
"ENSMUSG00000025525",379.491262468093,480.343490422103,491.388360192306,460.361157655409,433.230154329095,384.241748791657,424.258245728589,428.455113378017,430.121289907135,484.009126565527
"ENSMUSG00000025529",15.5679112088303,50.048731707143,51.6565388735589,51.4977006790349,36.1191726379411,22.3414796520147,34.349076018519,45.9277777885855,68.4890233864206,36.8934795808875
"ENSMUSG00000025531",718.190799093,1552.91440546512,1306.86284942663,1283.16568947634,1240.66997858966,1288.34750996575,1527.33116488821,1418.46966646983,1284.12107075456,1032.9406340688
"ENSMUSG00000025532",482.258578765353,309.994620962235,433.577947500518,694.939339593893,396.57489645184,491.616342687946,368.356483588736,462.46758365151,432.9838378582,413.352449507527
"ENSMUSG00000025533",784.81972720173,526.455119915235,481.179823241425,474.846287333677,500.388686229328,575.836421578168,533.930591226686,457.025082133055,523.38785827221,559.624884146902
"ENSMUSG00000025534",2588.28474710271,1452.13817053943,1525.6800359711,2479.43956730204,1518.61332890368,2352.79772782089,1513.66612191155,1650.35156368779,2630.63903791567,1740.31662076807
"ENSMUSG00000025537",917.155350427806,886.483683261186,876.395371001873,521.612459323748,1174.45733345447,598.702964843391,811.579129461031,823.857007335726,549.61825262762,1007.72675171197
"ENSMUSG00000025538",746.040535148344,908.176290276742,938.943761054766,915.007417019797,998.359429273795,755.769404357384,560.548046268573,1085.84079696068,815.003532677977,867.996747603893
"ENSMUSG00000025544",3753.99105645356,3888.38764116124,3766.02805198098,3617.2270580993,3608.49084523368,4004.2256542068,3761.45141324224,3835.71453961687,3810.18764077734,3677.22728303403
"ENSMUSG00000025545",351.251882497103,432.971213233073,408.540759434903,332.71077227598,425.579628218516,305.32706761763,431.285535724605,403.012330775837,306.765066569114,503.13344255146
"ENSMUSG00000025551",41.0367160495765,78.1351925823665,58.0640744883732,61.9960354261615,76.068434023349,49.7283241145458,95.3670773722259,82.9367096210913,58.2000103144948,76.3509143870737
"ENSMUSG00000025555",1779.56701195492,1746.27965740103,1796.10178566233,1762.46254607883,1706.84911399434,1819.75562400734,1977.4085705009,1876.6891426408,1798.01036436393,1779.65657338503
"ENSMUSG00000025557",12.9645180465815,22.2820316326387,22.9562952013975,8.18113035779544,27.982314501356,6.74410698731091,22.9585051619539,16.7973837130382,9.2891566626273,24.6588530313831
"ENSMUSG00000025558",427.522052667742,555.397622732769,457.047550285421,310.189700101643,548.782899724657,479.250848268202,512.797580543843,489.696970579333,406.325436967028,438.684672599182
"ENSMUSG00000025571",640.64343945691,1019.05896146954,990.112079500583,723.212286418246,889.428088524762,967.120050676623,944.033186061327,1033.9687885777,866.9584569318,774.873812711428
"ENSMUSG00000025572",459.716388701326,417.497705426699,391.517144368901,471.559312633855,417.054417870642,401.094481806278,412.06762659862,308.954237494271,425.121985554498,446.149324999758
"ENSMUSG00000025574",221.738519471852,275.916552488923,256.559479515372,386.749508968778,332.477631240508,175.518284295524,235.694648287636,200.36721834907,333.237374009523,354.742477828484
"ENSMUSG00000025575",1986.1821255719,1528.78867432048,1432.7902982825,1335.91557300428,1496.09418297853,1614.61320914099,1628.74155839688,1237.90447425515,1506.92406962599,1622.12599626917
